"Liquid Soul",9670,1310,"Other Concerts"
"Lisa Germano",10871,1310,"Other Concerts"
"Lisa Gerrard",6655,1310,"Other Concerts"
"Lisa Henry Quartet",14114,1310,"Other Concerts"
"Lisa Loeb",467,1310,"Other Concerts"
"Lisa Marie Presley",4305,1310,"Other Concerts"
"Lissette",11753,1310,"Other Concerts"
"Lit",468,1310,"Other Concerts"
"Litchfield Jazz Festival",9921,1310,"Other Concerts"
"Lithium",8824,1310,"Other Concerts"
"Little Anthony",8699,1311,"Pop"
"Little Big Town",8446,1310,"Other Concerts"
"Little Brazil",12023,1310,"Other Concerts"
"Little Brother",13721,1310,"Other Concerts"
"Little Charlie",13120,1310,"Other Concerts"
"Little Feat",1068,1304,"Classic Rock"
"Little Joe & The Familia",13325,1310,"Other Concerts"
"Little Maestros",12377,1310,"Other Concerts"
"Little Richard",2049,1304,"Classic Rock"
"Little River Band",1071,1311,"Pop"
"Little River Rockfest",6807,1310,"Other Concerts"
"Little Steven's Underground Garage Festival",10568,1310,"Other Concerts"
"Little Tony",10175,1310,"Other Concerts"
"Little Willies",9227,1310,"Other Concerts"
"Live",470,1301,"Alternative Rock"
"Live 105 BFD",1908,1307,"Festivals and Special Shows"
"Live 8",7212,1310,"Other Concerts"
"Live Earth",12869,1307,"Festivals and Special Shows"
"Live X",8791,1310,"Other Concerts"
"Liverpool",9430,1310,"Other Concerts"
"Liverpool Legends",12130,1310,"Other Concerts"
"Livestock",2809,1310,"Other Concerts"
"Living Colour",1782,1310,"Other Concerts"
"Living End",5183,1310,"Other Concerts"
"Living Legends",14778,1310,"Other Concerts"
"Living Things",8602,1310,"Other Concerts"
"Livingston Taylor",9598,1310,"Other Concerts"
"Liz Carroll",13278,1310,"Other Concerts"
"Liz McComb",13633,1310,"Other Concerts"
"Liz Phair",4270,1310,"Other Concerts"
"Liza Minnelli",471,1310,"Other Concerts"
"Lizz Wright",7302,1310,"Other Concerts"
"Lizzie West",13464,1310,"Other Concerts"
"LL Cool J",472,1311,"Pop"
"Lloyd Banks",5770,1310,"Other Concerts"
"Lloyd Cole",11001,1310,"Other Concerts"
"Lo McXimo De LA Musica",10276,1310,"Other Concerts"
"Local H",5743,1310,"Other Concerts"
"Local Music Showcase",9371,1310,"Other Concerts"
"Local Rock Night",11640,1310,"Other Concerts"
"Local Rock Showcase",10885,1310,"Other Concerts"
"Localpalooza",11239,1310,"Other Concerts"
"Locash Cowboys",11344,1310,"Other Concerts"
"Lockjaw",8595,1310,"Other Concerts"
"Locobazooka",9760,1310,"Other Concerts"
"Loggins & Messina",7071,1310,"Other Concerts"
"Lohengrin",9176,1310,"Other Concerts"
"Lojic",9197,1310,"Other Concerts"
"Lokyata",13492,1310,"Other Concerts"
"Lola & the Red Hots",14535,1310,"Other Concerts"
"Lola Ray",10447,1310,"Other Concerts"
"Lollapalooza",473,1307,"Festivals and Special Shows"
"London Philharmonic",7703,1310,"Other Concerts"
"London Symphony Orchestra",5438,1310,"Other Concerts"
"Lonesome County",13279,1310,"Other Concerts"
"Lonestar",1723,1306,"Country and Folk"
"Loney, Dear",13379,1310,"Other Concerts"
"Long Beach Blues Festival",2105,1310,"Other Concerts"
"Long Beach Dub All-Stars",1539,1310,"Other Concerts"
"Long Beach Jazz Festival",9657,1310,"Other Concerts"
"Long Island Reggae Festival",5859,1310,"Other Concerts"
"Long Winters",10682,1310,"Other Concerts"
"Lonnie Brooks",5452,1310,"Other Concerts"
"Lonnie Lester",13562,1310,"Other Concerts"
"Loopfest",1713,1310,"Other Concerts"
"Lordi",12822,1310,"Other Concerts"
"Loreena McKennitt",12618,1310,"Other Concerts"
"Lorene Drive",13789,1310,"Other Concerts"
"Loretta Lynn",477,1306,"Country and Folk"
"Lori McKenna",14465,1310,"Other Concerts"
"Lorie Line",3534,1310,"Other Concerts"
"Lorna Luft",478,1310,"Other Concerts"
"Lorrie Morgan",479,1310,"Other Concerts"
"Los Abandoned",12984,1310,"Other Concerts"
"Los Amigos Invisibles",9790,1310,"Other Concerts"
"Los Angeles Master Chorale",5779,1310,"Other Concerts"
"Los Angeles Philharmonic",4781,1305,"Classical and Orchestra"
"Los Askis",11499,1310,"Other Concerts"
"Los Caminantes",6905,1310,"Other Concerts"
"Los Cenzontles",7443,1310,"Other Concerts"
"Los Enanitos Verdes",12742,1310,"Other Concerts"
"Los Fabulosos Cadillacs",2643,1310,"Other Concerts"
"Los Fakires",2237,1310,"Other Concerts"
"Los Kumbia Kings",4627,1310,"Other Concerts"
"Los Lobos",485,1315,"World Concerts"
"Los Lonely Boys",4825,1315,"World Concerts"
"Los Nativos",14534,1310,"Other Concerts"
"Los Pardos",12503,1310,"Other Concerts"
"Los Premios de la Radio",8912,1310,"Other Concerts"
"Los Straitjackets",10569,1310,"Other Concerts"
"Los Temerarios",4036,1310,"Other Concerts"
"Los Tigres del Norte",2443,1315,"World Concerts"
"Los Tucanes de Tijuana",486,1315,"World Concerts"
"Lost 80s Live",12895,1310,"Other Concerts"
"Lost Nation",8945,1310,"Other Concerts"
"Lostprophets",5699,1310,"Other Concerts"
"Lots of Laughs",5381,1310,"Other Concerts"
"Lotus",8635,1310,"Other Concerts"
"Lou & Peter Berryman",10570,1310,"Other Concerts"
"Lou Christie",6589,1310,"Other Concerts"
"Lou Gramm",5090,1311,"Pop"
"Lou Rawls",487,1310,"Other Concerts"
"Lou Reed",488,1310,"Other Concerts"
"Loudness",8765,1310,"Other Concerts"
"Loudon Wainwright III",8171,1306,"Country and Folk"
"Louis Prima Jr.",12830,1310,"Other Concerts"
"Louis XIV",6647,1310,"Other Concerts"
"Louis Zagoras Band",11532,1310,"Other Concerts"
"Louise Pitre",5611,1310,"Other Concerts"
"Louise Setara",10571,1310,"Other Concerts"
"Louisiana Swamp Romp",7014,1310,"Other Concerts"
"Louisville Orchestra Legends",6208,1310,"Other Concerts"
"Lounge Puppets",9117,1310,"Other Concerts"
"Love Arcade",10345,1310,"Other Concerts"
"Love of Diagrams",12520,1310,"Other Concerts"
"Love Songs 2000",491,1310,"Other Concerts"
"Lovedrug",6956,1308,"Hard Rock"
"Lovehammers",7743,1310,"Other Concerts"
"Loveless",12166,1310,"Other Concerts"
"Loverboy",1588,1304,"Classic Rock"
"Lovin' Spoonful",7139,1310,"Other Concerts"
"Low",11002,1310,"Other Concerts"
"Low Dough",2466,1310,"Other Concerts"
"Lowen & Navarro",2408,1310,"Other Concerts"
"Lowercase",11311,1310,"Other Concerts"
"Lowry",9730,1310,"Other Concerts"
"LP",8307,1310,"Other Concerts"
"Lt. Dan Band",11186,1310,"Other Concerts"
"LTJ Bukem",14083,1310,"Other Concerts"
"Luau at the Mansion",13644,1310,"Other Concerts"
"Lubriphonic",11736,1310,"Other Concerts"
"Luce",8770,1310,"Other Concerts"
"Lucerne Festival Orchestra",13869,1310,"Other Concerts"
"Lucero",8398,1310,"Other Concerts"
"Lucero/Pablo Montero",492,1310,"Other Concerts"
"Lucha Libre Mexicana AAA",11929,1310,"Other Concerts"
"Luciano",12259,1310,"Other Concerts"
"Lucid Ground",10344,1310,"Other Concerts"
"Lucinda Williams",1916,1306,"Country and Folk"
"Lucio Dalla",14054,1310,"Other Concerts"
"Lucio Silla",7502,1310,"Other Concerts"
"Lucky Boys Confusion",4370,1312,"Punk Rock"
"Lucky Dube",13688,1310,"Other Concerts"
"Lucy Kaplansky",9119,1310,"Other Concerts"
"Ludacris",3543,1309,"Hip Hop and Rap"
"Ludo",8866,1310,"Other Concerts"
"Luis Fonsi",9707,1310,"Other Concerts"
"Luis Miguel",494,1315,"World Concerts"
"Luisa Fernanda",10427,1311,"Pop"
"Luka Bloom",8269,1310,"Other Concerts"
"Lukas Rossi",13012,1310,"Other Concerts"
"Luke Bryan",10202,1310,"Other Concerts"
"Luke Sayers",9599,1310,"Other Concerts"
"Lulu",1868,1310,"Other Concerts"
"Luna",6827,1310,"Other Concerts"
"Lunasa",11114,1310,"Other Concerts"
"Lupara",10194,1310,"Other Concerts"
"Lupe Fiasco",9275,1310,"Other Concerts"
"Lupillo Rivera",3037,1310,"Other Concerts"
"Luqman Hamza",13932,1310,"Other Concerts"
"Luster",11930,1310,"Other Concerts"
"Luther Vandross",495,1310,"Other Concerts"
"Luzbel",11646,1310,"Other Concerts"
"Lye",9528,1310,"Other Concerts"
"Lye By Mistake",12896,1310,"Other Concerts"
"Lyfe",7784,1310,"Other Concerts"
"Lyfe Jennings",11047,1310,"Other Concerts"
"Lying Still",14004,1310,"Other Concerts"
"Lyle Lovett",496,1306,"Country and Folk"
"Lymbyc Systym",9671,1310,"Other Concerts"
"Lynda Carter",13534,1310,"Other Concerts"
"Lynn Frances Anderson",8172,1310,"Other Concerts"
"Lynn Miles",10872,1310,"Other Concerts"
"Lynyrd Skynyrd",497,1304,"Classic Rock"
"Lyricist Lounge",8304,1310,"Other Concerts"
"Lyrics Born",8803,1310,"Other Concerts"
"M+MS",13017,1310,"Other Concerts"
"M. Cooney",13776,1310,"Other Concerts"
"M. Ward",10090,1310,"Other Concerts"
"M.A.N.D.Y.",13894,1310,"Other Concerts"
"M.anifest",14032,1310,"Other Concerts"
"M.I.A.",7151,1310,"Other Concerts"
"M.O.D.",14797,1310,"Other Concerts"
"Mac Davis",2575,1310,"Other Concerts"
"Mac Lethal",11475,1310,"Other Concerts"
"Mac McAnally",13218,1310,"Other Concerts"
"Macabre",6906,1310,"Other Concerts"
"Maceo Parker",2298,1310,"Other Concerts"
"MacHel Montano HD",12630,1310,"Other Concerts"
"Machine Head",7018,1310,"Other Concerts"
"Macy Gray",1356,1313,"R&B"
"Macy's Cincinnati Music Jazz Festival",7461,1307,"Festivals and Special Shows"
"Macys Passport",2106,1310,"Other Concerts"
"Mad Caddies",11087,1313,"R&B"
"Mad Professor",14903,1310,"Other Concerts"
"Mad Sick Head Nuh Good",6038,1310,"Other Concerts"
"Madball",8681,1303,"Blues and Jazz"
"Madcat & Kane",12127,1310,"Other Concerts"
"Maddam Ink",11931,1310,"Other Concerts"
"Madeleine Peyroux",6800,1303,"Blues and Jazz"
"Madina Lake",12231,1306,"Country and Folk"
"Madlib",10127,1310,"Other Concerts"
"Madonna",1642,1310,"Other Concerts"
"Madonnathon-Madonna Birthday Tribute",8506,1310,"Other Concerts"
"Mady Kouyate",12560,1310,"Other Concerts"
"Mae",4495,1310,"Other Concerts"
"Maestro Fresh Wes",14655,1310,"Other Concerts"
"Maggie Speaks",9257,1310,"Other Concerts"
"Maggot Twat",11932,1310,"Other Concerts"
"Magic Bag's 10 Year Bash",9601,1310,"Other Concerts"
"Magic Mike",13758,1310,"Other Concerts"
"Magic Slim",9600,1310,"Other Concerts"
"Magnetic Fields",14522,1310,"Other Concerts"
"Magnolia Electric Co",8771,1310,"Other Concerts"
"Mago De Oz",11153,1310,"Other Concerts"
"Mahler Chamber Orchestra",13870,1310,"Other Concerts"
"Mahler's Fifth",7545,1310,"Other Concerts"
"Maia Sharp",8294,1310,"Other Concerts"
"Majida El Roumi",12850,1310,"Other Concerts"
"Malajube",12504,1310,"Other Concerts"
"Maldita Vecindad",2182,1310,"Other Concerts"
"Mallman & Klosterman",9769,1310,"Other Concerts"
"Malpractice LTD",8638,1310,"Other Concerts"
"Mama Artists",11533,1310,"Other Concerts"
"Mama's Pride",4155,1310,"Other Concerts"
"Mamadou Diabate",14086,1310,"Other Concerts"
"Mamas And The Papas",502,1310,"Other Concerts"
"Mambo Kings",6544,1310,"Other Concerts"
"Mamma-palooza",7092,1310,"Other Concerts"
"Man Man",10354,1310,"Other Concerts"
"Mana",3461,1315,"World Concerts"
"Mancuso Music Showcase",13755,1310,"Other Concerts"
"Mandrill",7505,1315,"World Concerts"
"Mandy Moore",1004,1311,"Pop"
"Mandy Patinkin",2152,1310,"Other Concerts"
"Manhattan Transfer",1073,1303,"Blues and Jazz"
"Manic Hispanic",14940,1310,"Other Concerts"
"Manic Street Preachers",4271,1310,"Other Concerts"
"Manilla Road",8735,1310,"Other Concerts"
"Mannheim Steamroller",1229,1310,"Other Concerts"
"Manowar",6506,1310,"Other Concerts"
"Manpella",11832,1310,"Other Concerts"
"Mansfield Park",13756,1310,"Other Concerts"
"Mantis Metal Madness",12104,1310,"Other Concerts"
"Mantis Metal Massacre",11080,1310,"Other Concerts"
"Mantis Metal Mayhem",11436,1310,"Other Concerts"
"Manu Chao",10091,1310,"Other Concerts"
"Manuetta",12378,1310,"Other Concerts"
"Marah",14454,1310,"Other Concerts"
"Marazene",13219,1310,"Other Concerts"
"Marc Anthony",504,1310,"Other Concerts"
"Marc Broussard",6801,1300,"Adult Contemporary"
"Marc Cohn",2896,1300,"Adult Contemporary"
"Marc Ford",13519,1310,"Other Concerts"
"Marc Houle",13761,1310,"Other Concerts"
"Marc Rizzo",12078,1310,"Other Concerts"
"Marcel Marceau",505,1310,"Other Concerts"
"Marcia Ball",8295,1309,"Hip Hop and Rap"
"Marco Antonio Solis",1074,1315,"World Concerts"
"Marcos Witt",5504,1315,"World Concerts"
"Marcus Miller Band",9474,1310,"Other Concerts"
"Margot & the Nuclear So & So's",8727,1307,"Festivals and Special Shows"
"Maria McKee",4201,1310,"Other Concerts"
"Maria Muldaur",7012,1310,"Other Concerts"
"Maria Schneider Orchestra",8329,1310,"Other Concerts"
"Mariachi Cobre",13793,1310,"Other Concerts"
"Mariachi Heritage Society",13826,1310,"Other Concerts"
"Mariachi Invitational",5226,1310,"Other Concerts"
"Mariachi Spirit of Mexico",4628,1310,"Other Concerts"
"Mariachi USA Festival",2734,1310,"Other Concerts"
"Mariachi Vargas",1721,1310,"Other Concerts"
"Mariah Carey",506,1310,"Other Concerts"
"Mariana Gindlin",11326,1310,"Other Concerts"
"Marianne Faithfull",3459,1304,"Classic Rock"
"Marie Digby",14456,1310,"Other Concerts"
"Marie Osmond",10229,1310,"Other Concerts"
"Marijah",9445,1310,"Other Concerts"
"Marillion",7183,1310,"Other Concerts"
"Marilyn Manson",507,1308,"Hard Rock"
"Marilyn McCoo",7603,1310,"Other Concerts"
"Marin Mazzie",11327,1310,"Other Concerts"
"Marina",4603,1310,"Other Concerts"
"Marinells-George Dalaras",3991,1310,"Other Concerts"
"Mario Frangoulis",8452,1310,"Other Concerts"
"Marisa Monte",1075,1310,"Other Concerts"
"Marisela Grupo Limite",4329,1310,"Other Concerts"
"Mariss Jansons",14665,1310,"Other Concerts"
"Maritime",9675,1310,"Other Concerts"
"Mariza",14184,1310,"Other Concerts"
"Mark and Brian KLOS Christmas Show",3875,1310,"Other Concerts"
"Mark Chesnutt",2183,1310,"Other Concerts"
"Mark Curry",5262,1310,"Other Concerts"
"Mark Farner",1340,1310,"Other Concerts"
"Mark Hayes",13094,1310,"Other Concerts"
"Mark Knopfler",1631,1310,"Other Concerts"
"Mark Kozelek",8848,1310,"Other Concerts"
"Mark Lowry",508,1310,"Other Concerts"
"Mark Mallman",10437,1310,"Other Concerts"
"Mark O'Connor Trio",8173,1310,"Other Concerts"
"Mark Olson",9312,1310,"Other Concerts"
"Mark Ronson",13673,1310,"Other Concerts"
"Mark Russell",7601,1310,"Other Concerts"
"Mark Schultz",5263,1310,"Other Concerts"
"Mark Wills",1508,1310,"Other Concerts"
"Marking Twain",13934,1310,"Other Concerts"
"Marlena Shaw",12131,1310,"Other Concerts"
"Marnie Stern",13157,1310,"Other Concerts"
"Maroon 5",4552,1301,"Alternative Rock"
"Mars",13378,1310,"Other Concerts"
"Marshall Crenshaw",3958,1310,"Other Concerts"
"Marshall Crenshaw Trio",9602,1310,"Other Concerts"
"Marshall Tucker Band",512,1304,"Classic Rock"
"Marta Topferova",8331,1310,"Other Concerts"
"Martha Reeves",13011,1310,"Other Concerts"
"Marti Brom",11049,1310,"Other Concerts"
"Martik & Helen",14760,1310,"Other Concerts"
"Martin Gore",4195,1310,"Other Concerts"
"Martin Lawrence",2161,1310,"Other Concerts"
"Martin Sexton",3483,1303,"Blues and Jazz"
"Martin Zellar Band",10718,1310,"Other Concerts"
"Martina McBride",514,1306,"Country and Folk"
"Martinifest",8535,1310,"Other Concerts"
"Marty Casey",9928,1310,"Other Concerts"
"Marty Stuart",4861,1310,"Other Concerts"
"Marty Stuart's Late Night Jam",4030,1307,"Festivals and Special Shows"
"Martyn Joseph",9890,1310,"Other Concerts"
"Marvin Hamlisch",1076,1305,"Classical and Orchestra"
"Marvin Sease",13675,1310,"Other Concerts"
"Marvin Winans",14824,1310,"Other Concerts"
"Mary Black",516,1315,"World Concerts"
"Mary Chapin Carpenter",1703,1306,"Country and Folk"
"Mary Gauthier",12505,1310,"Other Concerts"
"Mary J. Blige",1005,1313,"R&B"
"Mary Mary",2864,1310,"Other Concerts"
"Mary Timony",13158,1310,"Other Concerts"
"Mary Weiss",14674,1310,"Other Concerts"
"Mary Wilson",12733,1310,"Other Concerts"
"Marymoor Blues Festival:",4283,1310,"Other Concerts"
"Mase",5740,1310,"Other Concerts"
"Maserati",13552,1310,"Other Concerts"
"Mason Jennings",8174,1310,"Other Concerts"
"Masquerade Ball",11214,1310,"Other Concerts"
"Massimo Ranieri",7607,1310,"Other Concerts"
"Massive Attack",9150,1310,"Other Concerts"
"Master of None",12232,1310,"Other Concerts"
"Master P",3781,1310,"Other Concerts"
"Mastodon",6845,1308,"Hard Rock"
"Mat Kearney",9120,1310,"Other Concerts"
"Matchbook Romance",6517,1310,"Other Concerts"
"Matchbox Twenty",520,1310,"Other Concerts"
"Mates of State",8494,1310,"Other Concerts"
"Matisyahu",7658,1310,"Other Concerts"
"Matt Caldwell",13077,1310,"Other Concerts"
"Matt Costa",8766,1310,"Other Concerts"
"Matt Dusk",6379,1310,"Other Concerts"
"Matt Good",8855,1310,"Other Concerts"
"Matt Lewis",13280,1310,"Other Concerts"
"Matt Nathanson",10572,1310,"Other Concerts"
"Matt Pond PA",8175,1310,"Other Concerts"
"Matt Ryan & American Dream",10086,1310,"Other Concerts"
"Matt Sharp",5857,1310,"Other Concerts"
"Matt Skiba",13727,1310,"Other Concerts"
"Matt the Electrician",11055,1310,"Other Concerts"
"Matt Watroba",10873,1310,"Other Concerts"
"Matt Wertz",9603,1310,"Other Concerts"
"Matt White",13671,1310,"Other Concerts"
"Matt Wilson",14642,1310,"Other Concerts"
"Matthew Dear",13866,1310,"Other Concerts"
"Matthew Good Band",5657,1310,"Other Concerts"
"Matthew Herbert",9832,1310,"Other Concerts"
"Matthew Santos",14840,1310,"Other Concerts"
"Matthew Sweet",10099,1310,"Other Concerts"
"Maura O'Connell",9605,1310,"Other Concerts"
"Maureen McGovern",5772,1310,"Other Concerts"
"Mauro Piccotto",4923,1310,"Other Concerts"
"Mavis Staples",12958,1310,"Other Concerts"
"Max Raabe",5796,1310,"Other Concerts"
"Maxi Priest",12973,1310,"Other Concerts"
"Maxim Vengerov",10519,1310,"Other Concerts"
"Maximo Park",13160,1310,"Other Concerts"
"Maxwell",521,1310,"Other Concerts"
"May Day",12897,1310,"Other Concerts"
"May or May Not",11154,1310,"Other Concerts"
"Mayday Parade",13893,1310,"Other Concerts"
"Mayhem",13503,1310,"Other Concerts"
"Maylene",11648,1310,"Other Concerts"
"Maynard Ferguson",6590,1310,"Other Concerts"
"Mayogl Jazz Cafe",11190,1310,"Other Concerts"
"Maysa",5799,1309,"Hip Hop and Rap"
"Mayumana's Be",12437,1310,"Other Concerts"
"Maze",1069,1313,"R&B"
"Mazowsze",14472,1310,"Other Concerts"
"MC Battle",13281,1310,"Other Concerts"
"MC Chris",6907,1310,"Other Concerts"
"McCoy Tyner Quartet",12809,1310,"Other Concerts"
"McCoy Tyner Septet",10524,1310,"Other Concerts"
"McDonald's Battle of the Bands & Greek Show",11495,1310,"Other Concerts"
"McDonald's Gospelfest",4061,1310,"Other Concerts"
"McFadden Brothers",13127,1310,"Other Concerts"
"McFly",6505,1310,"Other Concerts"
"McGuffey Lane",5303,1310,"Other Concerts"
"Mckinley Place",9676,1310,"Other Concerts"
"Me First",11456,1310,"Other Concerts"
"Me Without You",12326,1314,"Rock"
"Me'Shell Ndegeocello",4272,1310,"Other Concerts"
"Meat Loaf",524,1304,"Classic Rock"
"Meat Puppets",14444,1310,"Other Concerts"
"Medeski, Martin, and Wood",1205,1310,"Other Concerts"
"Mega 80's",11545,1310,"Other Concerts"
"Mega 92.3 Summerfest",1983,1310,"Other Concerts"
"Mega 97.9 Vacilon 69",3532,1310,"Other Concerts"
"Mega Old Skool Holiday Show",1403,1310,"Other Concerts"
"Megaconcierto",6965,1310,"Other Concerts"
"Megadeth",7218,1308,"Hard Rock"
"Megafest 2005",7354,1310,"Other Concerts"
"Megan Mullally",6453,1310,"Other Concerts"
"Megaton",6138,1310,"Other Concerts"
"Megaton 2 Birthday Bash",7766,1310,"Other Concerts"
"Mel Tillis",3998,1310,"Other Concerts"
"Melanie Rutherford",13078,1310,"Other Concerts"
"Melba Moore",4827,1310,"Other Concerts"
"Melissa Etheridge",526,1310,"Other Concerts"
"Melissa Ferrick",8393,1310,"Other Concerts"
"Melissa Manchester",3418,1310,"Other Concerts"
"Melissa O'Neil",8011,1310,"Other Concerts"
"Melissa Ziemer",8960,1310,"Other Concerts"
"Melrose Harvest Fest Tolley Tour",13419,1310,"Other Concerts"
"Melt - Banana",6662,1306,"Country and Folk"
"Meltdown",10883,1310,"Other Concerts"
"Melvin George's Soulful Saturday Night",10411,1310,"Other Concerts"
"Melvin Taylor",13718,1310,"Other Concerts"
"Mem Shannon",12959,1310,"Other Concerts"
"Meme Solis",7425,1310,"Other Concerts"
"Memorial Weekend Bash",9520,1307,"Festivals and Special Shows"
"Memories of Elvis",5400,1310,"Other Concerts"
"Memories of Gold: 50's and 60's Spectacular",6230,1310,"Other Concerts"
"Men",13376,1310,"Other Concerts"
"Men of Worth",13576,1310,"Other Concerts"
"Men Women & Children",13868,1310,"Other Concerts"
"Menomena",13121,1310,"Other Concerts"
"Meqqa",12233,1310,"Other Concerts"
"Mer",9639,1310,"Other Concerts"
"Merauder",11789,1310,"Other Concerts"
"Mercy Me",6848,1300,"Adult Contemporary"
"Merge 93.3 FMS Big Joke",1777,1310,"Other Concerts"
"Meriwether",11758,1310,"Other Concerts"
"Merle Haggard",528,1306,"Country and Folk"
"Merritt Mountain Music Fest",4502,1310,"Other Concerts"
"Merry-Achi Christmas",13577,1310,"Other Concerts"
"Meshuggah",4243,1310,"Other Concerts"
"Mest",5168,1310,"Other Concerts"
"Metal Church",10369,1310,"Other Concerts"
"Metal Crusaders Tour",8906,1310,"Other Concerts"
"Metal Edge Rock Fest",12133,1310,"Other Concerts"
"Metal for the Masses",12521,1310,"Other Concerts"
"Metal Legends",12591,1310,"Other Concerts"
"Metal Legends Tribute",8823,1310,"Other Concerts"
"Metal Mania",7878,1310,"Other Concerts"
"Metal Skool",11283,1310,"Other Concerts"
"Metal Underground",13719,1310,"Other Concerts"
"Metal Wars Final",8284,1310,"Other Concerts"
"Metal-some Monday",5878,1310,"Other Concerts"
"Metal-some Saturday",5882,1310,"Other Concerts"
"Metallica",529,1310,"Other Concerts"
"Metalwood",6957,1310,"Other Concerts"
"Method Man",531,1310,"Other Concerts"
"Metric",7704,1310,"Other Concerts"
"Metropolitan Youth Symphony",14835,1310,"Other Concerts"
"Mew",11135,1310,"Other Concerts"
"MeWithoutYou",9893,1310,"Other Concerts"
"MF Doom",13669,1310,"Other Concerts"
"MGD Flavor 2 Savor Presents",7692,1310,"Other Concerts"
"MGMT",14792,1310,"Other Concerts"
"Miami Blues Festival",12103,1310,"Other Concerts"
"Miami Sound Machine",9575,1310,"Other Concerts"
"Micael 5000 Watts",11649,1310,"Other Concerts"
"Michael Amante",1673,1310,"Other Concerts"
"Michael Bolton",536,1300,"Adult Contemporary"
"Michael Brook",12077,1310,"Other Concerts"
"Michael Buble",4735,1300,"Adult Contemporary"
"Michael Burks",12319,1310,"Other Concerts"
"Michael Cleveland",13283,1310,"Other Concerts"
"Michael Combs",6640,1310,"Other Concerts"
"Michael Crawford",1555,1310,"Other Concerts"
"Michael Doucette",11951,1310,"Other Concerts"
"Michael Feinstein",1077,1300,"Adult Contemporary"
"Michael Flores",12153,1310,"Other Concerts"
"Michael Fracasso",13284,1310,"Other Concerts"
"Michael Franks",2546,1306,"Country and Folk"
"Michael Franti",8639,1310,"Other Concerts"
"Michael Franti & Spearhead",8235,1315,"World Concerts"
"Michael Glabicki",8616,1310,"Other Concerts"
"Michael Irvin Celebrity Poolside Party",14891,1310,"Other Concerts"
"Michael Jackson",537,1310,"Other Concerts"
"Michael Kaeshammer",4388,1310,"Other Concerts"
"Michael Lington",12851,1310,"Other Concerts"
"Michael Martin Murphey",3716,1310,"Other Concerts"
"Michael Mayer",13285,1310,"Other Concerts"
"Michael McDermott",1845,1310,"Other Concerts"
"Michael McDonald",2630,1300,"Adult Contemporary"
"Michael Moore",4667,1310,"Other Concerts"
"Michael Patrick",9040,1310,"Other Concerts"
"Michael Savage",5364,1310,"Other Concerts"
"Michael Schenker",5682,1310,"Other Concerts"
"Michael Schenker Group",9368,1308,"Hard Rock"
"Michael Stanley",7051,1310,"Other Concerts"
"Michael Stipe",8694,1310,"Other Concerts"
"Michael Tolcher",8016,1310,"Other Concerts"
"Michael Tomlinson",8176,1310,"Other Concerts"
"Michael Twitty",4355,1310,"Other Concerts"
"Michael W. Smith",1206,1306,"Country and Folk"
"Michael Ward",11059,1310,"Other Concerts"
"Michael Wolff",13536,1310,"Other Concerts"
"Michel Camilo",6629,1310,"Other Concerts"
"Michelle Branch",2539,1310,"Other Concerts"
"Michelle Malone",13686,1310,"Other Concerts"
"Michelle Shocked",13999,1310,"Other Concerts"
"Michigan Music Fest 2006",9641,1310,"Other Concerts"
"Michigan Pops",539,1310,"Other Concerts"
"Mick Jones",14580,1310,"Other Concerts"
"Mickey and Judy Show",11354,1310,"Other Concerts"
"Mickey Avalon",11576,1310,"Other Concerts"
"Mickey Cucchiella",7722,1310,"Other Concerts"
"Mickey Finn Show",4031,1310,"Other Concerts"
"Mickey Gilley",2931,1306,"Country and Folk"
"Mickey Hart",2197,1310,"Other Concerts"
"Mickey Rooney",1327,1310,"Other Concerts"
"Mickey Thomas",13286,1310,"Other Concerts"
"Micky Dolenz",14570,1310,"Other Concerts"
"Mid-Life Crisis",10573,1310,"Other Concerts"
"Mid-September Mix",10884,1310,"Other Concerts"
"Middle Eastern Dance",14009,1310,"Other Concerts"
"Midlake",12048,1310,"Other Concerts"
"Midnight Jazz Cruise",2894,1310,"Other Concerts"
"Midnight Oil",1804,1310,"Other Concerts"
"Midnight Star",8695,1310,"Other Concerts"
"Midori",13899,1310,"Other Concerts"
"Midsummer Mozart Festival",7373,1310,"Other Concerts"
"Midwest Music Explosion",11844,1310,"Other Concerts"
"Mifune",10761,1310,"Other Concerts"
"Mighty Mighty Bosstones",544,1310,"Other Concerts"
"Mighty Mo Rodgers",13759,1310,"Other Concerts"
"Miguel Bose",1207,1310,"Other Concerts"
"Mijares",6986,1310,"Other Concerts"
"Mika",12904,1310,"Other Concerts"
"Mike & Joe",9259,1310,"Other Concerts"
"Mike Andrews",9367,1310,"Other Concerts"
"Mike Dillion's Gogo Jungle",10438,1310,"Other Concerts"
"Mike Doughty",8840,1310,"Other Concerts"
"Mike Dugan: Men Fake Foreplay",8177,1310,"Other Concerts"
"Mike Finnigan",11790,1310,"Other Concerts"
"Mike Genovese",8565,1310,"Other Concerts"
"Mike Gordon",7622,1310,"Other Concerts"
"Mike Judy Presents",13363,1310,"Other Concerts"
"Mike McClure Band",9677,1310,"Other Concerts"
"Mike Peters",7478,1310,"Other Concerts"
"Mike Smith",4032,1310,"Other Concerts"
"Mike Stern",11600,1310,"Other Concerts"
"Mikel Rouse",5838,1310,"Other Concerts"
"Mikey Dread",11071,1310,"Other Concerts"
